epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,10284.1,0.00996,1.41034,1.50362,0.97972,0.93267,0.96569,0.82152,0.00834,0.76923,1.34976,0.0010405,0.0010405,0.0010405
183,10340.2,0.00998,1.42667,1.50734,0.97954,0.93368,0.96571,0.82208,0.00834,0.76828,1.34958,0.000991,0.000991,0.000991
184,10397.4,0.00988,1.39644,1.4916,0.97946,0.93454,0.96593,0.82203,0.00834,0.76851,1.34944,0.0009415,0.0009415,0.0009415
185,10453.1,0.0099,1.40594,1.49582,0.97403,0.9383,0.9662,0.82258,0.00834,0.76785,1.34913,0.000892,0.000892,0.000892
186,10509.3,0.00984,1.39945,1.49347,0.97959,0.93459,0.96621,0.82265,0.00833,0.76713,1.34862,0.0008425,0.0008425,0.0008425
187,10564.7,0.0099,1.41063,1.49969,0.97499,0.9383,0.96628,0.82279,0.00833,0.76666,1.34813,0.000793,0.000793,0.000793
188,10620.1,0.00978,1.36705,1.48786,0.97499,0.9383,0.96628,0.8231,0.00833,0.7664,1.34774,0.0007435,0.0007435,0.0007435
189,10676.4,0.00984,1.4028,1.49007,0.97499,0.93817,0.9663,0.82352,0.00832,0.76555,1.34749,0.000694,0.000694,0.000694
190,10732.6,0.00979,1.40729,1.49125,0.97884,0.9352,0.96607,0.82369,0.00832,0.76538,1.34689,0.0006445,0.0006445,0.0006445
191,10788.4,0.00798,0.81557,1.34899,0.97934,0.93338,0.96606,0.82312,0.00832,0.76479,1.34648,0.000595,0.000595,0.000595
192,10843.6,0.00793,0.78658,1.34385,0.97528,0.93782,0.9661,0.82366,0.00831,0.76433,1.34589,0.0005455,0.0005455,0.0005455
193,10900.9,0.00785,0.76999,1.33396,0.97918,0.93468,0.9661,0.82332,0.00831,0.76412,1.34536,0.000496,0.000496,0.000496
194,10955.6,0.00783,0.77473,1.32578,0.9752,0.93891,0.96662,0.82419,0.0083,0.76278,1.34469,0.0004465,0.0004465,0.0004465
195,11011.7,0.0078,0.77073,1.32782,0.97522,0.93939,0.96686,0.82472,0.0083,0.76217,1.34421,0.000397,0.000397,0.000397
196,11066,0.00781,0.76148,1.32748,0.97574,0.93939,0.96684,0.82484,0.00829,0.76127,1.34341,0.0003475,0.0003475,0.0003475
197,11120.3,0.00777,0.75915,1.32249,0.97574,0.93939,0.96684,0.82477,0.00829,0.76069,1.34284,0.000298,0.000298,0.000298
198,11175.3,0.00769,0.7527,1.31347,0.97574,0.93939,0.96685,0.825,0.00828,0.76013,1.34183,0.0002485,0.0002485,0.0002485
199,11230,0.00768,0.75129,1.31467,0.9752,0.93939,0.96683,0.82462,0.00827,0.75948,1.34109,0.000199,0.000199,0.000199
200,11284.2,0.00765,0.74776,1.31324,0.9752,0.93939,0.96684,0.82473,0.00827,0.75906,1.34051,0.0001495,0.0001495,0.0001495
